fid,DN,Area in km2
"537","14",0.00125000000068918
"538","243",0.000624999998146668
"539","243",0.000624999998383224
"540","218",0.01312500069426
"541","243",0.00124999999049678
"542","243",0.000625000006079674
"543","14",0.000624999999327585
"544","218",0.000624999990299344
"545","243",0.00062499999034591
"546","218",0.00187500012741424
"547","243",0.00062499999701418
"548","218",0.000625000004367903
"549","172",0.000625000005932525
"550","243",0.00375000000541098
"551","14",0.00125000000113808
"552","243",0.000624999997813255
"553","14",0.000624999995211139
"554","14",0.0012500000055097
"555","243",0.00187500000151806
"556","14",0.000624999994128942
"557","243",0.000624999991562217
"558","218",0.0631249958412684
"559","243",0.00062499999637343
"560","243",0.000625000003265217
"561","218",0.000625000001151115
"562","243",0.000625000004241243
"563","172",0.000625000003317371
"564","218",0.000625000009804964
"565","243",0.000624999998783693
"566","243",0.00062500000337325
"567","218",0.000625000006150454
"568","243",0.00187499972203374
"569","218",0.00124999999547377
"570","243",0.00125000000808015
"571","243",0.000624999992275611
"572","243",0.000625000003054738
"573","243",0.000624999999586493
"574","243",0.0050000065717753
"575","243",0.00062499999390915
"576","243",0.000624999995462596
"577","243",0.000624999996757135
"578","243",0.000624999996548519
"579","243",0.000625000010387972
"580","218",0.000624999991219491
"581","243",0.000624999996982515
"582","243",0.000624999998774379
"583","218",0.000624999997241423
"584","243",0.00124999999451451
"585","243",0.000624999999405816
"586","243",0.000625000004187226
"587","243",0.000625000003864989
"588","14",0.000624999996352941
"589","14",0.0306250026446823
"590","243",0.000624999990873039
"591","14",0.000625000002024695
"592","243",0.00875000002426654
"593","243",0.00499999948973209
"594","243",0.00750000098369643
"595","243",0.00124999999634922
"596","243",0.0025000000059288
"597","243",0.00312499947086163
"598","14",0.00249999919265509
"599","243",0.000625000002564862
"600","243",0.00124999999618158
"601","243",0.000625000000303611
"602","243",0.000624999998193234
"603","243",0.00312499986591376
"604","243",0.00312499970674701
"605","218",0.00312500067636743
"606","243",0.000625000001911074
"607","243",0.00562499621276185
"608","218",0.000624999995492399
"609","243",0.000624999998770654
"610","243",0.000625000000163913
"611","14",0.00312500042806007
"612","243",0.0049999991766084
"613","243",0.000624999997731298
"614","218",0.00124999999790266
"615","14",0.000624999996619299
"616","243",0.00312500037910044
"617","172",0.000625000002924353
"618","243",0.000624999997524545
"619","243",0.00125000000174716
"620","243",0.00124999999792129
"621","243",0.00250000001802482
"622","243",0.00062500000626035
"623","243",0.000625000003248453
"624","243",0.000624999992752448
"625","243",0.000624999995833263
"626","14",0.00312499934942462
"627","14",0.0012499999943953
"628","243",0.000624999997749925
"629","14",0.000625000001739711
"630","243",0.000625000003509223
"631","243",0.000625000008324161
"632","218",0.00125000000260025
"633","172",0.00312500000395998
"634","243",0.000624999994155019
"635","243",0.0106250006409306
"636","218",0.00249999999193475
"637","243",0.00124999998644926
"638","243",0.000625000001579523
"639","243",0.000625000005222857
"640","243",0.000625000004047528
"641","243",0.000625000001952052
"642","218",0.00374999999676086
"643","218",0.00124999999804422
"644","172",0.000624999998481944
"645","172",0.00124999999937415
"646","243",0.0149999990417436
"647","218",0.00312500043174811
"648","243",0.000624999998658895
"649","243",0.0012499999973271
"650","243",0.000624999993385747
"651","243",0.00750000013078563
"652","243",0.000625000009624287
"653","243",0.00187500027136877
"654","218",0.000624999996807426
"655","243",0.00062500000211224
"656","243",0.000625000008737668
"657","243",0.00187499987924658
"658","243",0.000625000002790242
"659","14",0.000624999997848645
"660","243",0.000624999991223216
"661","172",0.000625000005709007
"662","14",0.000625000003693625
"663","243",0.00625000029384159
"664","243",0.000624999996086583
"665","243",0.0100000001261737
"666","243",0.00312500001232326
"667","218",0.000624999993672594
"668","243",0.00187499972838908
"669","218",0.00125000000394881
"670","218",0.000625000005997717
"671","243",0.00062499999178201
"672","243",0.000624999998033047
"673","243",0.00125000000374578
"674","14",0.0012499999902267
"675","243",0.000625000008750707
"676","14",0.000624999998560175
"677","243",0.00187500027898513
"678","218",0.000624999994125217
"679","218",0.000625000007662922
"680","243",0.00437500168930925
"681","172",0.000624999996729195
"682","243",0.00437500030020066
"683","243",0.0025000000089854
"684","243",0.000624999992651865
"685","243",0.000625000001454726
"686","218",0.000624999998681247
"687","14",0.00062500000083819
"688","243",0.00125000000063144
"689","243",0.000625000010328367
"690","243",0.000625000008067116
"691","243",0.00250000041888095
"692","243",0.00124999999248981
"693","172",0.000625000001955777
"694","172",0.00125000000225753
"695","14",0.000625000000102446
"696","218",0.000625000000998378
"697","243",0.000625000007726252
"698","243",0.000625000001965091
"699","243",0.00187500011716411
"700","218",0.000624999992823228
"701","243",0.000624999994266778
"702","218",0.00124999999733269
"703","218",0.00437499871581048
"704","172",0.000625000004375353
"705","218",0.000625000009840354
"706","243",0.000624999991729856
"707","14",0.00062500000411272
"708","218",0.000624999994147569
"709","243",0.000625000002555549
"710","243",0.000624999992361292
"711","14",0.000624999998442829
"712","243",0.00749999999497458
"713","243",0.00562500052251481
"714","243",0.00187500012825243
"715","243",0.000624999996602535
"716","14",0.000625000005714595
"717","172",0.000624999995630235
"718","243",0.000624999995313585
"719","243",0.000625000004235655
"720","243",0.000624999996166676
"721","243",0.0012500000018049
"722","243",0.0006250000075344
"723","218",0.00062499999794364
"724","243",0.000625000000951812
"725","243",0.000624999996265396
"726","243",0.000625000001033768
"727","243",0.000625000001121312
"728","243",0.00125000000162795
"729","77",0.722499992289605
"730","243",0.0137500056401864
"731","14",0.00249999999332428
"732","14",0.0131250020632707
"733","243",0.0124999996872786
"734","243",0.00750000041430816
"735","218",0.00124999999950826
"736","218",0.00125000000056252
"737","243",0.00125000000245869
"738","243",0.00187499987421185
"739","243",0.00124999999099597
"740","218",0.0125000044927914
"741","172",0.00562500039492547
"742","14",0.00125000000864267
"743","218",0.000624999997306615
"744","243",0.00062499999733828
"745","243",0.00062499999044463
"746","243",0.00125000000012293
"747","243",0.000625000000117347
"748","243",0.000624999995147809
"749","218",0.00312499959922396
"750","243",0.00124999999012798
"751","243",0.000625000003417954
"752","172",0.0212499993201643
"753","243",0.000625000013111159
"754","243",0.00437500027865171
"755","218",0.000624999998699874
"756","243",0.000624999997213483
"757","172",0.00187499999485165
"758","243",0.00874999975016341
"759","243",0.000624999999206513
"760","243",0.00125000000394136
"761","243",0.00187500000050664
"762","243",0.00125000000081956
"763","14",0.000624999987669289
"764","243",0.000625000012157485
"765","218",0.000624999995188788
"766","243",0.00187500012437068
"767","243",0.00625000028757006
"768","243",0.00437500067931041
"769","14",0.0075000020811297
"770","172",0.00499999999266677
"771","218",0.000624999993121251
"772","243",0.000625000002264977
"773","172",0.00124999999759346
"774","243",0.00187499972054921
"775","218",0.00125000000145659
"776","243",0.00187499999740347
"777","243",0.00437499931120314
"778","14",0.00062500000458397
"779","243",0.000624999999416992
"780","14",0.00249999999853596
"781","243",0.000624999999538064
"782","243",0.000624999995036051
"783","243",0.00500000042663142
"784","243",0.00437499962749332
"785","243",0.00187499999862164
"786","243",0.000624999997828156
"787","14",0.000624999998830259
"788","14",0.00312500112971663
"789","243",0.000625000001184642
"790","243",0.0018749997130353
"791","243",0.000624999994998798
"792","243",0.0012499999985788
"793","243",0.00312500067553855
"794","218",0.00187499972776137
"795","243",0.0018750001270473
"796","218",0.0231250019108392
"797","243",0.000624999995891005
"798","218",0.00062500000108406
"799","243",0.002499999999661
"800","243",0.000625000004431233
"801","172",0.0450000038138106
"802","243",0.000625000006239861
"803","243",0.00375000041148625
"804","14",0.000624999999348074
"805","172",0.000625000003471971
"806","243",0.000624999995073304
"807","218",0.000624999998107553
"808","243",0.00187500027371198
"809","218",0.000624999994041398
"810","243",0.000625000009195879
"811","218",0.000625000000493601
"812","14",0.000624999991554767
"813","243",0.00687499960393272
"814","243",0.00062499999846518
"815","243",0.000625000008044764
"816","14",0.000624999999770895
"817","243",0.000624999999389052
"818","172",0.0112499989208635
"819","14",0.00125000000828132
"820","243",0.00187500012418069
"821","14",0.00062499999845773
"822","14",0.00375000001117028
"823","243",0.00312499987315945
"824","243",0.000625000012848526
"825","243",0.00250000000550225
"826","243",0.00937499945231527
"827","243",0.00124999999669939
"828","243",0.0024999997042343
"829","243",0.000624999990044162
"830","172",0.000624999997410923
"831","243",0.000625000004649162
"832","77",0.00062499999813363
"833","243",0.00125000000130385
"834","172",0.0025000004329253
"835","243",0.000625000001750886
"836","172",0.000624999992996454
"837","218",0.00499999970528297
"838","14",0.000624999995278194
"839","243",0.000624999999694526
"840","243",0.00125000000358745
"841","218",0.000624999993799254
"842","218",0.00124999999411032
"843","243",0.000625000004550442
"844","218",0.000625000004351139
"845","243",0.000624999999694526
"846","243",0.00249999919981323
"847","243",0.00187500011749193
"848","218",0.000624999994564801
"849","243",0.000624999998200685
"850","218",0.00749999970601872
"851","243",0.00124999999296293
"852","14",0.000624999990031123
"853","77",0.000625000007340684
"854","14",0.000624999998580664
"855","172",0.000624999994039535
"856","218",0.000624999999728054
"857","172",0.00125000000317395
"858","14",0.00874999970074557
"859","243",0.00250000000378676
"860","14",0.000625000000210479
"861","218",0.000624999986320734
"862","14",0.000625000001588836
"863","14",0.000624999993694946
"864","243",0.000625000003740191
"865","14",0.00124999999974109
"866","243",0.000624999995164573
"867","243",0.000625000001015142
"868","243",0.000624999994821847
"869","243",0.000624999992586672
"870","243",0.00124999999654293
"871","243",0.00062499999997206
"872","218",0.00499999999750778
"873","243",0.00250000042046979
"874","243",0.00124999999928847
"875","14",0.00500000208869018
"876","243",0.00625000001432933
"877","243",0.00312499999463931
"878","243",0.00124999999269471
"879","243",0.00374999998283386
"880","218",0.00125000000118464
"881","218",0.0293750038469732
"882","243",0.00249999999846146
"883","243",0.0531249994602278
"884","243",0.00187500000087917
"885","14",0.000624999990591779
"886","243",0.00125000000920706
"887","14",0.000624999994494021
"888","243",0.000624999997237697
"889","218",0.00312500068687089
"890","243",0.00062499999188073
"891","243",0.000624999999796972
"892","243",0.00187500027132034
"893","243",0.0006249999918174
"894","243",0.00375000000672042
"895","14",0.000624999996557832
"896","243",0.00124999999335036
"897","172",0.00249999999932386
"898","14",0.00187499972027354
"899","14",0.00125000000213459
"900","14",0.00249999999666959
"901","172",0.00250000000178069
"902","172",0.013125001130471
"903","14",0.00374999970586598
"904","243",0.00062500000100024
"905","243",0.000624999991020188
"906","243",0.00187500027147867
"907","218",0.00187499972564168
"908","243",0.000624999995075166
"909","243",0.00437500027039833
"910","243",0.00062500000615418
"911","14",0.000625000003557652
"912","14",0.000625000012274832
"913","243",0.000625000005854294
"914","14",0.00125000000380352
"915","243",0.00250000000301376
"916","243",0.00375000069269538
"917","218",0.000624999994872138
"918","243",0.000624999993715435
"919","218",0.00312500067441538
"920","243",0.000624999997038394
"921","243",0.000625000004062429
"922","243",0.00125000000410713
"923","218",0.000625000002637506
"924","218",0.00187499999909289
"925","243",0.00875000066806749
"926","243",0.00625000053742714
"927","243",0.00187500027546287
"928","218",0.00374999919112585
"929","243",0.000625000001477078
"930","243",0.000625000000849366
"931","243",0.000624999996526167
"932","172",0.000624999994561076
"933","243",0.00374999999871477
"934","14",0.000625000001667067
"935","243",0.000625000001952052
"936","172",0.00062499998854287
"937","14",0.000625000004522502
"938","243",0.00124999999888241
"939","14",0.000625000012407079
"940","218",0.000625000003922731
"941","243",0.000624999995106831
"942","243",0.00062499999756366
"943","14",0.00625001058230363
"944","172",0.0137499993406143
"945","243",0.00249999968714267
"946","218",0.0012500000050813
"947","243",0.00312499919509888
"948","243",0.0018750000013411
"949","14",0.00125000000043586
"950","218",0.00124999999769777
"951","243",0.00187500012910366
"952","243",0.000625000007206574
"953","218",0.00062500000423938
"954","243",0.000625000008678064
"955","14",0.00125000000155717
"956","243",0.00125000001049414
"957","243",0.00187499972311594
"958","243",0.00500000141341053
"959","14",0.0025000000034254
"960","172",0.00500000053197145
"961","243",0.00124999999957904
"962","243",0.00124999999993853
"963","243",0.000625000004598871
"964","218",0.000625000004071742
"965","243",0.00249999946774542
"966","218",0.00124999999813735
"967","243",0.00187500012182444
"968","243",0.00312499946298078
"969","14",0.00312500042014197
"970","14",0.00249999999666587
"971","243",0.00187500000429898
"972","243",0.000625000004285947
"973","14",0.00312500181618892
"974","14",0.00124999999811873
"975","14",0.000625000010928139
"976","243",0.00124999999574199
"977","14",0.000625000000350177
"978","243",0.00124999999628589
"979","218",0.00249999999747053
"980","243",0.00125000000777841
"981","243",0.000625000003607944
"982","14",0.000624999996650964
"983","14",0.000624999996561557
"984","172",0.00187499999911338
"985","172",0.000625000000003725
"986","243",0.000625000001730397
"987","243",0.000624999989725649
"988","172",0.0143749998085517
"989","218",0.000624999998807907
"990","243",0.000624999994968995
"991","218",0.00250000000008196
"992","243",0.000625000001862645
"993","243",0.00562500100697018
"994","243",0.000625000003125519
"995","243",0.000625000010890886
"996","243",0.000625000005220994
