fid,DN,Area in km2
"331","218",0.000625000002810731
"332","243",0.00375000002645701
"333","243",0.0143749995585512
"334","218",0.00187499972176366
"335","243",0.00062499999384582
"336","243",0.0025000000222642
"337","243",0.00874999987403303
"338","243",0.0043749999927599
"339","243",0.00875000054144859
"340","243",0.00437499974397756
"341","218",0.000625000006146729
"342","243",0.00437500029945932
"343","14",0.00062499999836646
"344","243",0.00749999314040318
"345","14",0.000625000003809109
"346","218",0.00625000000251085
"347","243",0.000625000001588836
"348","243",0.000625000000491738
"349","14",0.000624999997671694
"350","218",0.00125000000149012
"351","243",0.000624999996513128
"352","243",0.000624999997250736
"353","243",0.00374999845883064
"354","172",0.000624999992549419
"355","218",0.000625000005282462
"356","14",0.00062499999868311
"357","243",0.000624999993389472
"358","218",0.000625000000545755
"359","172",0.00375000000806712
"360","243",0.00250000002241507
"361","172",0.00500000180038251
"362","243",0.000625000002998859
"363","218",0.0174999995525908
"364","243",0.000625000003861263
"365","172",0.03562500024206
"366","218",0.000624999998092651
"367","172",0.000625000002857298
"368","243",0.0012499999971725
"369","218",0.000624999995730817
"370","218",0.00062500000041537
"371","14",0.000625000004280359
"372","243",0.000624999998779967
"373","218",0.00562500001500733
"374","14",0.000625000000180677
"375","243",0.000625000000566244
"376","218",0.013125000432957
"377","243",0.000625000007024035
"378","243",0.000625000006884336
"379","243",0.000625000005209818
"380","243",0.0224999988623839
"381","243",0.00124999999906495
"382","172",0.0318750000218861
"383","14",0.000625000007990748
"384","14",0.000624999995565042
"385","172",0.000625000011596829
"386","218",0.0018750000065472
"387","243",0.000625000000337139
"388","243",0.0012499999912791
"389","218",0.229999998686947
"390","218",0.00375000000662729
"391","243",0.000625000010533258
"392","14",0.00062499999621138
"393","243",0.00124999999299087
"394","243",0.00124999999405444
"395","243",0.000625000003645197
"396","243",0.000624999997938052
"397","243",0.00062500000022538
"398","14",0.00062499999480322
"399","218",0.000624999993607402
"400","243",0.00250000080445781
"401","243",0.000625000006383285
"402","243",0.00250000080256537
"403","14",0.00500000376622006
"404","14",0.00124999999644235
"405","243",0.00125000000583008
"406","218",0.00562499946339801
"407","243",0.000624999995294958
"408","243",0.000625000004684553
"409","218",0.000624999996731058
"410","218",0.000624999990997836
"411","243",0.00187500027878955
"412","172",0.000624999993382022
"413","218",0.00124999999977276
"414","243",0.000624999997934327
"415","218",0.00312499986445531
"416","218",0.000625000008942559
"417","14",0.000624999997222796
"418","243",0.00500000170256011
"419","243",0.000624999990686774
"420","243",0.000625000002333894
"421","243",0.000624999992186204
"422","243",0.000625000000670552
"423","172",0.000624999997116625
"424","243",0.000625000003408641
"425","243",0.00187499971565977
"426","243",0.000624999988488853
"427","243",0.000624999999500811
"428","14",0.000625000011431053
"429","243",0.000624999997723848
"430","243",0.000625000002734363
"431","243",0.000625000004209578
"432","243",0.00187500000360608
"433","243",0.000624999998738989
"434","218",0.000624999993991107
"435","243",0.000624999996453524
"436","243",0.00124999999411777
"437","218",0.0100000028977301
"438","243",0.000625000004915521
"439","243",0.000625000007176772
"440","243",0.00250000053403154
"441","218",0.000625000004703179
"442","172",0.0356250061662979
"443","218",0.00312500000436604
"444","218",0.0037499988956023
"445","243",0.00750000067954697
"446","218",0.00500000015216321
"447","243",0.00374999999590591
"448","243",0.0037499998746179
"449","243",0.00250000080719776
"450","14",0.000625000001475215
"451","243",0.000624999998576939
"452","243",0.0012500000010021
"453","218",0.00124999998794496
"454","218",0.00125000000468642
"455","243",0.00125000000463799
"456","243",0.000624999990588054
"457","243",0.00062500000124611
"458","243",0.000625000007439405
"459","218",0.00187500012996234
"460","14",0.00125000000081025
"461","243",0.00062499999842979
"462","218",0.000624999993311241
"463","218",0.000625000005139038
"464","243",0.000625000003121793
"465","243",0.000625000001145527
"466","243",0.00124999999655411
"467","218",0.0268749991912451
"468","218",0.00249999958985113
"469","243",0.00125000000165962
"470","243",0.00124999999264628
"471","218",0.000624999999621883
"472","218",0.000624999989226461
"473","243",0.000625000009009615
"474","243",0.000624999998854473
"475","243",0.0012499999950882
"476","14",0.000624999990096316
"477","243",0.00312500002537481
"478","243",0.00437499997390248
"479","14",0.000625000010656193
"480","243",0.000624999994052574
"481","243",0.000625000005625188
"482","243",0.000624999999811873
"483","243",0.0243749886895698
"484","172",0.000625000002557412
"485","218",0.00249999946996756
"486","218",0.00124999999340624
"487","218",0.000625000003186986
"488","243",0.000624999992689118
"489","218",0.00124999999808893
"490","243",0.0012499999990128
"491","243",0.00249999919597618
"492","14",0.000624999998116866
"493","243",0.000625000003498048
"494","218",0.00062500000044331
"495","243",0.0062500003689602
"496","218",0.00062500000552088
